title,company,location,salary,description,city,state,coded_sal,"Arlington,  VA","Atlanta,  GA","Baltimore,  MD","Bellevue,  WA","Berkeley,  CA","Beverly Hills,  CA","Billerica,  MA","Boston,  MA","Boulder,  CO","Brisbane,  CA","Cambridge,  MA","Campbell,  CA","Charlottesville,  VA","Cherry Hill,  NJ","Chicago,  IL","Collegeville,  PA","Columbia,  MD","Coral Gables,  FL","Denver,  CO","Downers Grove,  IL","Durham,  NC","East Hanover,  NJ","Evanston,  IL","Houston,  TX","Iowa City,  IA","Jacksonville,  FL","Lacey,  WA","Laurel,  MD","Los Angeles,  CA","Manhattan,  NY","Marietta,  GA","Miami,  FL","Mountain View,  CA","New Jersey, NJ","New York,  NY","Newton,  MA","Norcross,  GA","Northridge,  CA","Oakland,  CA","Ohio, OH","Palo Alto,  CA","Pasadena,  CA","Philadelphia,  PA","Pleasanton,  CA","Quincy,  MA","Raleigh,  NC","Redwood City,  CA","Reston,  VA","Rockville,  MD","Rosemont,  IL","Roswell,  GA","Salt Lake City,  UT","San Diego,  CA","San Francisco Bay Area,  CA","San Francisco,  CA","San Jose,  CA","San Mateo,  CA","Santa Clara,  CA","Seattle,  WA","Silver Spring,  MD","Somerville,  MA","Sunnyvale,  CA","Torrance,  CA","Washington,  DC","Watertown,  MA","Wellesley,  MA","Wilmington,  DE"
Senior iOS Developer,LT,"Los Angeles,  CA",170000,"There is currently three Data Scientists. Data Science is using R, Hadoop, Spark, Python and more. My client a leading consumer facing Application Company...",Los Angeles, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Computer Vision Data Scientist,MACP Los Angeles,"Los Angeles,  CA",185000,We are looking for a Senior Data Scientist with experience applying state of the art machine learning algorithms to massive data sets.Some of the projects that...,Los Angeles, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Property and Casualty Predictive Modeler #74851,Ezra Penland Actuarial Recruitment,"Los Angeles,  CA",160000,"Client prefers this data scientist to have 8 to 15 years of experience, approximately. Must have experience with advanced statistical analysis of insurance...",Los Angeles, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC/MS Clinical Laboratory Scientist,Lighthouse Recruiting,"Pasadena,  CA",95000,"Join our Medical Laboratory Scientists Groups:. And also performing quantitative analysis, data review and certifying and releasing results....",Pasadena, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data & Research Analyst,The Council,"Washington,  DC",82500,"Provides business-owner collaboration for The Council's data architecture strategy including overall data design and structure, data integrity, and database...",Washington, DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senior Research & Policy Analyst,Population Action International (PAI),"Washington,  DC",72500,"Lead brown-bag discussions, and provide analysis to staff, advise on reliable data sources, retrieve data and perform original calculations;...",Washington, DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Data Scientist,"Gunther Douglas, Inc.","Washington,  DC",125000,"Compri Consulting's global client is seeking a *Data Scientist*. Experience writing code and using data science tools such as SQL, Python, Tableau, ArcGIS, and...",Washington, DC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Research Analyst,American Society for Engineering Education (ASEE),"Washington,  DC",50000,"Collects and analyzes survey data; Experience with/ interest in data visualization (Tableau and Qlik). Prepares reports, gathers data, composes correspondence...",Washington, DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Criminal Patronage Network (CPN) Research Analyst / Advisor,Quiet Professionals LLC,"Reston,  VA",180000,\*THIS POSITION IS IN KABUL\* Resume must reflect requirements to be considered. Salary ranges from $180k-$220k based on experience. The Criminal,Reston, VA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Development/ Market Research Analyst,Eyebrow Express,"Alexandria,  VA",43200,Eyebrow Express is a personal services company located in Alexandria and we are looking to expand our operations by opening more locations in the Washington,Alexandria, VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Product Manager,Catalist,"Washington,  DC",85000,"Conversant understanding of relational data and analytic data warehouses. Catalist is home to a dedicated, creative team of technologists, data scientists and...",Washington, DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Afghan Ministry of Defense (MoD) Research Analyst/Advisor,Quiet Professionals LLC,"Reston,  VA",200000,\*THIS POSITION IS IN KABUL\* Resume must reflect requirements to be considered. Salary ranges from $180k-$220k based on experience. *Afghan Ministry,Reston, VA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Development Engineer/Scientist,TULK llc,"Alexandria,  VA",160000,We are seeking a research scientist that applies theory to observables or proxy data to address intelligence issues in the geospatial domain....,Alexandria, VA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist (Math background),Jobspring Partners,"Washington,  DC",250000,"The data scientist will develop and implement new methods. The senior data scientist will be working on research, development, and methodology....",Washington, DC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Front End Developer,FlashX,"Silver Spring,  MD",90000,Please note that we are NOT looking for data scientists. FlashX is looking for rising superstars in front end development to help build an open source platform...,Silver Spring, MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Credit Risk Transfer Research Analyst,iiTS,"Washington,  DC",140000,"Familiarity with Fannie Mae’s historical credit performance and data. Enthusiasm to analyze large data sets and work on hard, ill-defined problems....",Washington, DC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Analytic Methodologist,Central Intelligence Agency,"Washington,  DC",72951,"They also partner with substantive experts and data scientists to develop and prototype new methodological approaches and tools, applying them in novel ways to...",Washington, DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Software Engineer,FlashX,"Silver Spring,  MD",100000,Please note that we are not looking for data scientists. FlashX is looking for rising superstars in software engineering to help develop an open source platform...,Silver Spring, MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Big Data/IoT Software Engineer,Jobspring Partners,"Washington,  DC",130000,"IoT, Big Data, Java, Scala, Python, Analytics, Sensor, Machine Learning, Spark, Accumulo, Kafka, RabbitMQ, ETL, NoSQL, Storm, Data Scientist, Github....",Washington, DC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senior Systems Administrator,Impact Research,"Columbia,  MD",92500,"Impact Research is a small business located in Columbia, Maryland that specializes in Transportation Research and Data Analysis....",Columbia, MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Software Engineer (Data Engineer, IoT)",Jobspring Partners,"Washington,  DC",135000,"IoT, Big Data, Java, Scala, Python, Analytics, Sensor, Machine Learning, Spark, Accumulo, Kafka, RabbitMQ, ETL, NoSQL, Storm, Data Scientist, Github....",Washington, DC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Research Associate Level I (Process Development Dpt.),"ProMetic BioTherapeutics, Inc. (PBT)","Rockville,  MD",46000,"The candidate will be responsible for leaning basic purification techniques, buffer preparation, column packing, data entry, and performs routine laboratory...",Rockville, MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Analyst - Law Firm,Fawkes IDM,"Washington,  DC",75000,"An international law firm with offices in Washington, D.C. is seeking a Research Analyst to be responsible for responding to reference and research requests",Washington, DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Machine Learning Data Engineer (Manager),Jobspring Partners,"Washington,  DC",140000,"Professional Data Science experience. Familiarity with big data technologies (Hadoop) is preferred. Right now, this rapidly expanding division is seeking a...",Washington, DC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senior Credit Risk Transfer Research Analyst,KVR Consultant,"Alexandria,  VA",135000,"Familiarity with historical credit performance and data. Enthusiasm to analyze large data sets and work on hard, ill-defined problems....",Alexandria, VA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPIR Scientist - Laser Specialist 1,TULKORP.,"Alexandria,  VA",97000,"Supports GEOINT analysis and operation support for data processing, data analysis and analytic support. Responsible for supporting processing, exploitation and...",Alexandria, VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principal Environmental Engineer,WSSC,"Laurel,  MD",93986,"Ability to plan and oversee the work of professional engineers and scientists; Supports and works with scientists, engineers and other employees in the study...",Laurel, MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Jobspring Partners,"Philadelphia,  PA",160000,This candidate will lead a team of data scientists and data engineers that develop the data processing engine that analyze and translate data from medical...,Philadelphia, PA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principal Data Scientist,Averity,"Philadelphia,  PA",157500,We are hiring a Principal Data Scientist to join one of the country's largest media companies that is putting a large focus and investment in data science....,Philadelphia, PA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Program Manager - Data Analysis/Insider Threat,Pamir Consulting,"Philadelphia,  PA",85000,"Event and Data Management System. Serve as global subject matter expert for Intellectual Property & Trades Secret Protection event and data management system,...",Philadelphia, PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Software Engineer (Scala),Juno Search Partners,"Philadelphia,  PA",120000,"Their academic platform helps answer questions around data sharing and analysis, helping scientists and medical professionals make better decisions within...",Philadelphia, PA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Workbridge Associates,"Philadelphia,  PA",107500,Data Mining experience. If you’re a Data Scientist or aspiring that leverages a healthy amount of Machine Learning and Predictive Modeling with either Python or...,Philadelphia, PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Backend Java Developer - Fully AWS, Machine Learning, BioPha...",Workbridge Associates,"Philadelphia,  PA",125000,"One of the area’s most successful startups are looking to bring on a seasoned, polyglot programmer to help continue to build out their proprietary SaaS model",Philadelphia, PA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantitative Analyst (Big Data Focus) at $10+ Billion Hedge...,Averity,"Philadelphia,  PA",250000,Source and build large data sets to utilize your abilities to conduct statistical and mathematical analysis....,Philadelphia, PA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Study Associate Trial Master File – TMF,inVentiv Health Clincal,"Collegeville,  PA",56000,"At least 3 years’ experience from a CRO or Sponsor Company working in clinical research, clinical operations or data scientist roles (eg Study Manager, Clinical...",Collegeville, PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Marketing (Data Scientist),"Kennedy Unlimited Inc, Professional Staffing","Wilmington,  DE",115000,Responsibilities of the Digital Marketing (Data Scientist). Fill Key job opening in Digital Marketing (Data Scientist). Salary 100K to 130K....,Wilmington, DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Scientist,HumanEdge,"Cherry Hill,  NJ",97500,"Utilize advanced chemical knowledge, data, modeling and statistical tools to solve technical challenges. Our client in Southern New Jersey is looking to bring...",Cherry Hill, NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Personal Care Formulation Scientist,Chatham Group,"Philadelphia,  PA",57000,"Assists in the development of the promotional materials such as demo formulations, formulation data sheets, trade magazine articles, technical data sheets,...",Philadelphia, PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Liberty Personnel Services,"Wilmington,  DE",140000,Data Scientist – Financial Environment – SQL R SAS. We are currently looking for a Data Scientist to join our team in Wilmington DE....,Wilmington, DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Scientist Healthcare,Harnham,"Philadelphia,  PA",130000,"Data Scientist - Healthcare. Reporting to the Manager of the Data Science team, as a Data Scientist you will be solving some of healthcare's most ground...",Philadelphia, PA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Scientist - Analytical Experiments, Analytical Tools","Computer Enterprises, Inc.","Philadelphia,  PA",140000,"Creates actionable insight and understanding, through the analysis of both quantitative and qualitative data, building recommendations that directly address...",Philadelphia, PA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine learning / AI / Restful API web services Engineer at...,CareerMonks,"Atlanta,  GA",120000,"Familiarity with No SQL databases, bot framework, data streaming and integrating unstructured data will be plus. Data exchange technologies like JSON *....",Atlanta, GA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Supervisory Health Scientist,Centers for Disease Control and Prevention,"Atlanta,  GA",143516,As a Supervisory Health Scientist you will:. For laboratory informatics and data science related to public health programs....,Atlanta, GA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Research Analyst,"Competitive Promotion Report, LLC","Marietta,  GA",50000,Extracting relevant data from the CPR databases and combining with data from external sources. Quickly acquire knowledge of CPR’s databases and take actions to...,Marietta, GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Research Analyst,CI Radar,"Norcross,  GA",31000,Who We Are CI Radar is the premier provider of competitive intelligence services for B2B (business to business) companies. We help both startups and Fortune,Norcross, GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laboratory Aide 3,Georgia Department of Public Health,"Atlanta,  GA",24000,"Under broad supervision, assists technicians and laboratory scientists with data or specimen collection and laboratory procedures....",Atlanta, GA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Statistical Consultant,Principle Solutions Group,"Roswell,  GA",120000,Knowledge of credit bureau and alternative data a plus. 5+ years of experience in statistical credit risk modeling and quantitative data analysis....,Roswell, GA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistician - Model Validation,Smith Hanley Associates,"Atlanta,  GA",105000,"-Provide expertise in problem design, data development, model development, and ongoing model monitoring and validation. Smith Hanley Associates....",Atlanta, GA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Principal Data Scientist, Sequencing",Enterprise Select,"Santa Clara,  CA",150000,"As a principal data scientist in machine learning, you will explore an exciting new application of neural networks....",Santa Clara, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Scientist,Jobspring Partners,"Palo Alto,  CA",175000,"Along with experience in building data pipelines, you should be a positive person that is ready to work and take on new challenges....",Palo Alto, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,ITStaff Technical Resources,"Santa Clara,  CA",102500,They’re looking for a data scientist who's passionate about performing analysis and driving development utilizing DNA sequencing technology....,Santa Clara, CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Principal Software Engineer, Data Science",MatchPointe Group,"Santa Clara,  CA",125000,"Principal Software Engineer, Data Science. Experience in large-scale use of cloud computing for massive data....",Santa Clara, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Principal Data Scientist,ITStaff Technical Resources,"Santa Clara,  CA",125000,Data exploration and collaboration with scientists from diverse fields to advance DNA sequencer technology development....,Santa Clara, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Senior Data Scientist,Workbridge Associates,"Mountain View,  CA",200000,Experience with large data sets and predictive analysis. A fast paced startup in Mountain View is taking on social media marketing and looking for a Senior Data...,Mountain View, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SENIOR ARTICIAL INTELLIGENCE (AI)/ DATA SCIENTIST,"TW STAFFING SOLUTIONS,INC","San Jose,  CA",175000,"SENIOR DATA SCIENTIST ARTIFICIAL INTELLIGENCE (AI)*. Relocation available to San Jose, California for those with Ph.D.’s in computer science/engineering with...",San Jose, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Data Scientist II, Sequencing",Enterprise Select,"Pleasanton,  CA",120000,"As a Data Scientist, you will be performing analysis to drive development of our sequencing technology. Using command line tools to perform data conversion and...",Pleasanton, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Machine Learning Data Scientist,Workbridge Associates,"Pleasanton,  CA",200000,Leading provider of mortgage software solutions has founded a new high-visibility Data Engineering & Machine Learning organization and is seeking Data...,Pleasanton, CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
